2000000000,272,135,0
2000000000,273,136,0
2000000000,273,137,0
2000000000,273,138,0
2000000000,273,139,0
2000000000,273,140,0
2000000000,273,141,0
2000000000,273,142,0
2000000000,273,143,0
2000000000,274,144,0
2000000000,274,145,0
2000000000,274,146,0
2000000000,274,147,0
2000000000,274,148,0
2000000000,274,149,0
2000000000,274,150,0
2000000000,274,151,0
2000000000,275,152,0
2000000000,275,153,0
2000000000,275,154,0
2000000000,275,155,0
2000000000,275,156,0
2000000000,275,157,0
2000000000,275,158,0
2000000000,275,159,0
2000000000,276,160,0
2000000000,276,161,0
2000000000,276,162,0
2000000000,276,163,0
2000000000,276,164,0
2000000000,276,165,0
2000000000,276,166,0
2000000000,276,167,0
2000000000,277,168,0
2000000000,277,169,0
2000000000,277,170,0
2000000000,277,171,0
2000000000,277,172,0
2000000000,277,173,0
2000000000,277,174,0
2000000000,277,175,0
2000000000,278,176,0
2000000000,278,177,0
2000000000,278,178,0
2000000000,278,179,0
2000000000,278,180,0
2000000000,278,181,0
2000000000,278,182,0
2000000000,278,183,0
2000000000,279,184,0
2000000000,279,185,0
2000000000,279,186,0
2000000000,279,187,0
2000000000,279,188,0
2000000000,279,189,0
2000000000,279,190,0
2000000000,279,191,0
2000000000,280,192,0
2000000000,280,193,0
2000000000,280,194,0
2000000000,280,195,0
2000000000,280,196,0
2000000000,280,197,0
2000000000,280,198,0
2000000000,280,199,0
2000000000,281,200,0
2000000000,281,201,0
2000000000,281,202,0
2000000000,281,203,0
2000000000,281,204,0
2000000000,281,205,0
2000000000,281,206,0
2000000000,281,207,0
2000000000,282,208,0
2000000000,282,209,0
2000000000,282,210,0
2000000000,282,211,0
2000000000,282,212,0
2000000000,282,213,0
2000000000,282,214,0
2000000000,282,215,0
2000000000,283,216,0
2000000000,283,217,0
2000000000,283,218,0
2000000000,283,219,0
2000000000,283,220,0
2000000000,283,221,0
2000000000,283,222,0
2000000000,283,223,0
2000000000,284,224,0
2000000000,284,225,0
2000000000,284,226,0
2000000000,284,227,0
2000000000,284,228,0
2000000000,284,229,0
2000000000,284,230,0
2000000000,284,231,0
2000000000,285,232,0
2000000000,285,233,0
2000000000,285,234,0
2000000000,285,235,0
2000000000,285,236,0
2000000000,285,237,0
2000000000,285,238,0
2000000000,285,239,0
2000000000,286,240,0
2000000000,286,241,0
2000000000,286,242,0
2000000000,286,243,0
2000000000,286,244,0
2000000000,286,245,0
2000000000,286,246,0
2000000000,286,247,0
2000000000,287,248,0
2000000000,287,249,0
2000000000,287,250,0
2000000000,287,251,0
2000000000,287,252,0
2000000000,287,253,0
2000000000,287,254,0
2000000000,287,255,0
